ID,APPLICANT,APPLICATION_ID,AGREEMENT_ID,EDB_LOAN_ID,EDB_CUSTOMER_ID,REQUEST_TYPE,CURRENT_SALARY,OVER_DUE_AMT,OVER_DUE_MONTHS,DEDUCT_FROM_SALARY,APPROVED_REQUEST_TYPE,NEW_EMI_APPLICABLE_MONTHS,CURRENT_EMI_AMT,NEW_EMI_AMT,CREATED_DATE,STATUS,APPROVED_DATE,JUSTIFICATIONS,REMARKS,UNTIL_LOAN_END,ADDITIONAL_MONTHS,ADDITIONAL_PREMIUM,START_MONTH,START_YEAR
MRE_AR_3550,MMOEI_19866016976,MSZHP_168596,MAGREE_129331,LD2207618092,151471,UPDATE_INSTALLMENT,24725,57980,20,YES,UPDATE_INSTALLMENT,,2899,1449.5,2024-06-26 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,36,1449.5,6,2024
MRE_AR_3553,MMOEI_1968704634,MSZHP_31037,MAGREE_66931,LD1524589851,5337,UPDATE_INSTALLMENT,22092,24270,10,YES,UPDATE_INSTALLMENT,,2427,674.16,2024-06-26 00:00:00,APPROVED,2024-07-04 00:00:00,Bulk Approved by Manager,,,36,674.16,6,2024
MRE_AR_3554,MMOEI_19877072170,MSZHP_96210,MAGREE_35612,LD1529304226,101143,UPDATE_INSTALLMENT,52000,187245,27,YES,UPDATE_INSTALLMENT,,6935,3465,2024-06-27 00:00:00,APPROVED,2024-07-04 00:00:00,,,,0,3465,7,2024
MRE_AR_3555,MMOEI_19883072830,MSZHP_152118,MAGREE_110956,LD1930137463,123054,UPDATE_INSTALLMENT,30969,19524,4,YES,UPDATE_INSTALLMENT,,4881,542.33,2024-06-27 00:00:00,APPROVED,2024-07-04 00:00:00,,,,36,542.33,7,2024
MRE_AR_3556,MMOEI_19805017992,MSZHP_142312,MAGREE_44993,LD1810585361,114822,TRANSFER_ARREARS,12500,4167.5,1,YES,TRANSFER_ARREARS,,3467,0,2024-06-27 00:00:00,APPROVED,2024-07-04 00:00:00,,,,0,0,7,2024
MRE_AR_3559,MMOEI_1986714483,MSZHP_142807,MAGREE_45248,LD1817901370,115911,UPDATE_INSTALLMENT,23000,21204,6,YES,UPDATE_INSTALLMENT,,3534,848.16,2024-06-28 00:00:00,APPROVED,2024-07-04 00:00:00,,,,25,848.16,7,2024
MRE_AR_3561,MMOEI_19926017258,MSZHP_145055,MAGREE_134095,LD1824261130,116887,UPDATE_INSTALLMENT,21460,91252,28,YES,UPDATE_INSTALLMENT,,3259,862.67,2024-07-01 00:00:00,APPROVED,2024-07-18 00:00:00,Bulk Approved by Manager,,,102,862.67,7,2024
MRE_AR_3563,MMOEI_1957608509,MSZHP_26887,MAGREE_72974,LD1524593138,9198,UPDATE_INSTALLMENT,12299,1667,1,YES,UPDATE_INSTALLMENT,,1667,555.66,2024-07-01 00:00:00,APPROVED,2024-07-04 00:00:00,Bulk Approved by Manager,,,3,555.66,7,2024
MRE_AR_3567,MMOEI_19884019948,MSZHP_158063,MAGREE_117216,LD2030028924,110237,UPDATE_INSTALLMENT,37476,106758,18,YES,UPDATE_INSTALLMENT,,5931,1160.41,2024-07-02 00:00:00,APPROVED,2024-07-17 00:00:00,,,,92,1160.41,7,2024
MRE_AR_3568,MMOEI_19956026572,MSZHP_144578,MAGREE_108795,LD1919014798,121353,TRANSFER_ARREARS,17170,96023.76,19,YES,TRANSFER_ARREARS,,5102,0,2024-07-02 00:00:00,APPROVED,2024-07-12 00:00:00,Bulk Approved by Manager,,,0,0,7,2024
MRE_AR_3570,MMOEI_198130116901,MSZHP_39682,MAGREE_65268,LD1524591080,6749,UPDATE_INSTALLMENT,42532,6061,3,YES,UPDATE_INSTALLMENT,,2021,505.08,2024-07-02 00:00:00,APPROVED,2024-07-04 00:00:00,,,,12,505.08,7,2024
MRE_AR_3572,MMOEI_19936111056,MSZHP_141949,MAGREE_43404,LD1808040727,114360,UPDATE_INSTALLMENT,27885,84818.61,23,YES,UPDATE_INSTALLMENT,,3742,1804.65,2024-07-03 00:00:00,APPROVED,2024-07-05 00:00:00,,,,47,1804.65,7,2024
MRE_AR_3573,MMOEI_19936111204,MSZHP_136010,MAGREE_106538,LD1706570163,107688,UPDATE_INSTALLMENT,27000,44924,11,YES,UPDATE_INSTALLMENT,,4084,1283.54,2024-07-03 00:00:00,APPROVED,2024-07-17 00:00:00,,,,35,1283.54,7,2024
MRE_AR_3574,MMOEI_19897062167,MSZHP_146222,MAGREE_110127,LD1919882654,121464,UPDATE_INSTALLMENT,29000,128277,27,YES,UPDATE_INSTALLMENT,,4751,1042.9,2024-07-04 00:00:00,APPROVED,2024-07-15 00:00:00,,,,123,1042.9,7,2024
MRE_AR_3575,MMOEI_198230123870,MSZHP_123417,MAGREE_34612,LD1524502929,17182,UPDATE_INSTALLMENT,23980,289693,79,YES,UPDATE_INSTALLMENT,,3667,1129,2024-07-04 00:00:00,APPROVED,2024-07-16 00:00:00,,,,0,1129,7,2024
MRE_AR_3576,MMOEI_199140111059,MSZHP_155270,MAGREE_117121,LD2112555353,110298,UPDATE_INSTALLMENT,19000,48048,13,YES,UPDATE_INSTALLMENT,,3696,104,2024-07-04 00:00:00,APPROVED,2024-07-15 00:00:00,,,,0,104,7,2024
MRE_AR_3577,MMOEI_198440110256,MSZHP_152655,MAGREE_113594,LD2007587753,126809,TRANSFER_ARREARS,10450,13536,4,YES,TRANSFER_ARREARS,,3384,0,2024-07-05 00:00:00,APPROVED,2024-07-15 00:00:00,Bulk Approved by Manager,,,0,0,7,2024
MRE_AR_3578,MMOEI_19783045670,MSZHP_150192,MAGREE_112189,LD2004148770,124223,UPDATE_INSTALLMENT,0,13842,3,YES,UPDATE_INSTALLMENT,,4614,1064.76,2024-07-05 00:00:00,APPROVED,2024-07-15 00:00:00,,,,13,1064.76,7,2024
MRE_AR_3579,MMOEI_1964613749,MSZHP_33608,MAGREE_31387,LD1524507292,15175,UPDATE_INSTALLMENT,18091,12065,5,YES,UPDATE_INSTALLMENT,,2413,502.7,2024-07-05 00:00:00,APPROVED,2024-07-09 00:00:00,Bulk Approved by Manager,,,24,502.7,7,2024
MRE_AR_3580,MMOEI_19756014989,MSZHP_126991,MAGREE_36315,LD1604546502,103041,UPDATE_INSTALLMENT,37800,259686,54,YES,UPDATE_INSTALLMENT,,4809,2751,2024-07-08 00:00:00,APPROVED,2024-07-15 00:00:00,,,,0,2751,7,2024
MRE_AR_3581,MMOEI_19866026266,MSZHP_141447,MAGREE_106961,LD1902492231,119098,UPDATE_INSTALLMENT,59600,36588,4,YES,UPDATE_INSTALLMENT,,9147,2613.42,2024-07-08 00:00:00,APPROVED,2024-07-15 00:00:00,Bulk Approved by Manager,,,14,2613.42,7,2024
MRE_AR_3582,MMOEI_19823045739,MSZHP_99248,MAGREE_32757,LD1524503200,17488,UPDATE_INSTALLMENT,39540,251232,48,YES,UPDATE_INSTALLMENT,,5234,2660,2024-07-08 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,0,2660,7,2024
MRE_AR_3583,MMOEI_197730125347,MSZHP_123682,MAGREE_39393,LD1705361208,107562,UPDATE_INSTALLMENT,29000,18144,6,YES,UPDATE_INSTALLMENT,,3024,2592,2024-07-08 00:00:00,APPROVED,2024-07-09 00:00:00,,,,7,2592,7,2024
MRE_AR_3584,MMOEI_19763053622,MSZHP_103144,MAGREE_103495,LD1524500985,13595,UPDATE_INSTALLMENT,46010,75854,10,YES,UPDATE_INSTALLMENT,,7585.4,1616,2024-07-08 00:00:00,APPROVED,2024-07-09 00:00:00,,,,0,1616,7,2024
MRE_AR_3585,MMOEI_19867072187,MSZHP_138149,MAGREE_42071,LD1730636578,111727,UPDATE_INSTALLMENT,21000,55200,12,YES,UPDATE_INSTALLMENT,,4600,233,2024-07-08 00:00:00,APPROVED,2024-08-01 00:00:00,Bulk Approved by Manager,,,0,233,7,2024
MRE_AR_3586,MMOEI_1987714408,MSZHP_80577,MAGREE_35567,LD1531662035,101688,UPDATE_INSTALLMENT,39000,66963,13,YES,UPDATE_INSTALLMENT,,5151,3314,2024-07-09 00:00:00,APPROVED,2024-07-22 00:00:00,,,,0,3314,7,2024
MRE_AR_3587,MMOEI_1979502559,MSZHP_525,MAGREE_75136,LD1524505759,10882,UPDATE_INSTALLMENT,99200,429856,76,YES,UPDATE_INSTALLMENT,,5656,14184,2024-07-09 00:00:00,APPROVED,2024-07-15 00:00:00,Bulk Approved by Manager,,,0,14184,7,2024
MRE_AR_3588,MMOEI_19876015636,MSZHP_74338,MAGREE_32254,LD1524507823,17047,UPDATE_INSTALLMENT,19000,232029,87,YES,UPDATE_INSTALLMENT,,2667,980,2024-07-09 00:00:00,APPROVED,2024-07-17 00:00:00,,,,0,980,7,2024
MRE_AR_3589,MMOEI_19906111082,MSZHP_145153,MAGREE_107736,LD1910189278,120178,TRANSFER_ARREARS,0,72681.2,22,YES,TRANSFER_ARREARS,,3334,0,2024-07-09 00:00:00,APPROVED,2024-07-17 00:00:00,,,,0,0,7,2024
MRE_AR_3590,MMOEI_19807071742,MSZHP_47167,MAGREE_78940,LD1524595468,12466,UPDATE_INSTALLMENT,30000,19128,6,YES,UPDATE_INSTALLMENT,,3188,1594,2024-07-10 00:00:00,APPROVED,2024-07-12 00:00:00,,,,12,1594,7,2024
MRE_AR_3594,MMOEI_198020220174,MSZHP_89868,MAGREE_35733,LD1527155945,100587,UPDATE_INSTALLMENT,34321,46944,16,YES,UPDATE_INSTALLMENT,,2934,998.8,2024-07-10 00:00:00,APPROVED,2024-07-12 00:00:00,Bulk Approved by Manager,,,47,998.8,7,2024
MRE_AR_3595,MMOEI_19866026612,MSZHP_144790,MAGREE_108683,LD1834374205,118363,UPDATE_INSTALLMENT,28800,30006,6,YES,UPDATE_INSTALLMENT,,5001,500.1,2024-07-11 00:00:00,APPROVED,2024-07-12 00:00:00,,,,60,500.1,7,2024
MRE_AR_3596,MMOEI_19837061926,MSZHP_129276,MAGREE_38489,LD1620916408,104843,UPDATE_INSTALLMENT,33000,28673.31,7,YES,UPDATE_INSTALLMENT,,4301,1194.72,2024-07-11 00:00:00,APPROVED,2024-07-19 00:00:00,Bulk Approved by Manager,,,24,1194.72,7,2024
MRE_AR_3597,MMOEI_198330121165,MSZHP_63370,MAGREE_38540,LD1524501462,14997,UPDATE_INSTALLMENT,22704,151058,47,YES,UPDATE_INSTALLMENT,,3214,1110.72,2024-07-11 00:00:00,APPROVED,2024-07-17 00:00:00,,,,136,1110.72,7,2024
MRE_AR_3599,MMOEI_19894019183,MSZHP_94578,MAGREE_31993,LD1524507789,16784,UPDATE_INSTALLMENT,15688,98083,43,YES,UPDATE_INSTALLMENT,,2281,516.23,2024-07-11 00:00:00,APPROVED,2024-07-18 00:00:00,Bulk Approved by Manager,,,190,516.23,7,2024
MRE_AR_3602,MMOEI_19833045447,MSZHP_111939,MAGREE_30811,LD1524501842,15696,UPDATE_INSTALLMENT,29000,55572,12,YES,UPDATE_INSTALLMENT,,4631,1323.12,2024-07-12 00:00:00,APPROVED,2024-07-18 00:00:00,Bulk Approved by Manager,,,42,1323.12,7,2024
MRE_AR_3604,MMOEI_198130122980,MSZHP_101049,MAGREE_36102,LD1535583236,102304,UPDATE_INSTALLMENT,32500,92048,22,YES,UPDATE_INSTALLMENT,,4184,1314.97,2024-07-13 00:00:00,APPROVED,2024-07-19 00:00:00,Bulk Approved by Manager,,,70,1314.97,7,2024
MRE_AR_3605,MMOEI_19846092510,MSZHP_137709,MAGREE_41087,LD1722604053,110259,UPDATE_INSTALLMENT,32600,260420,58,YES,UPDATE_INSTALLMENT,,4490,2059,2024-07-14 00:00:00,APPROVED,2024-07-23 00:00:00,,,,0,2059,7,2024
MRE_AR_3606,MMOEI_19793053378,MSZHP_67191,MAGREE_37831,LD1524500861,13081,UPDATE_INSTALLMENT,22150,63963,23,YES,UPDATE_INSTALLMENT,,2781,603.42,2024-07-15 00:00:00,APPROVED,2024-07-15 00:00:00,,,,106,603.42,7,2024
MRE_AR_3607,MMOEI_19816092582,MSZHP_99945,MAGREE_117473,LD1524504347,18666,UPDATE_INSTALLMENT,37550,346212,59,YES,UPDATE_INSTALLMENT,,5868,1372,2024-07-15 00:00:00,APPROVED,2024-07-17 00:00:00,,,,0,1372,7,2024
MRE_AR_3608,MMOEI_19746013958,MSZHP_14854,MAGREE_73275,LD1524589267,4699,UPDATE_INSTALLMENT,24460,39606,14,YES,UPDATE_INSTALLMENT,,2829,1100.16,2024-07-15 00:00:00,APPROVED,2024-07-18 00:00:00,,,,36,1100.16,7,2024
MRE_AR_3610,MMOEI_19786015470,MSZHP_143197,MAGREE_107660,LD1827430719,117373,UPDATE_INSTALLMENT,47700,11680,2,YES,UPDATE_INSTALLMENT,,5840,973.33,2024-07-16 00:00:00,APPROVED,2024-07-17 00:00:00,,,,12,973.33,7,2024
MRE_AR_3612,MMOEI_19672029598,MSZHP_128354,MAGREE_41889,LD1728862376,111332,TRANSFER_ARREARS,22700,5960,1,YES,TRANSFER_ARREARS,,5960,0,2024-07-16 00:00:00,APPROVED,2024-07-18 00:00:00,,,,0,0,7,2024
MRE_AR_3615,MMOEI_19946026359,MSZHP_146723,MAGREE_109193,LD1920638096,121639,UPDATE_INSTALLMENT,24900,29407,7,YES,UPDATE_INSTALLMENT,,4201,507.01,2024-07-17 00:00:00,APPROVED,2024-07-19 00:00:00,Bulk Approved by Manager,,,58,507.01,7,2024
MRE_AR_3617,MMOEI_19766031655,MSZHP_65515,MAGREE_83361,LD1524592249,8124,UPDATE_INSTALLMENT,14223,365508,117,YES,UPDATE_INSTALLMENT,,3124,668.96,2024-07-17 00:00:00,APPROVED,2024-07-19 00:00:00,,,,0,668.96,7,2024
MRE_AR_3618,MMOEI_19787061533,MSZHP_38402,MAGREE_69771,LD1524591168,6851,UPDATE_INSTALLMENT,19150,2508,1,YES,UPDATE_INSTALLMENT,,2508,501.6,2024-07-18 00:00:00,APPROVED,2024-07-23 00:00:00,,,,5,501.6,7,2024
MRE_AR_3619,MMOEI_19836025694,MSZHP_146989,MAGREE_107038,LD1927659870,122645,UPDATE_INSTALLMENT,14875,100362,43,YES,UPDATE_INSTALLMENT,,2334,501.81,2024-07-18 00:00:00,APPROVED,2024-07-19 00:00:00,Bulk Approved by Manager,,,200,501.81,7,2024
MRE_AR_3620,MMOEI_19927063053,MSZHP_136414,MAGREE_41732,LD1728986565,111372,UPDATE_INSTALLMENT,22125,62544,16,YES,UPDATE_INSTALLMENT,,3909,512.65,2024-07-18 00:00:00,APPROVED,2024-07-19 00:00:00,,,,122,512.65,7,2024
MRE_AR_3622,MMOEI_1994709546,MSZHP_150589,MAGREE_109302,LD1804946218,113810,UPDATE_INSTALLMENT,44400,31404,6,YES,UPDATE_INSTALLMENT,,5234,1308.5,2024-07-19 00:00:00,APPROVED,2024-07-22 00:00:00,,,,24,1308.5,7,2024
MRE_AR_3623,MMOEI_19986017815,MSZHP_168261,MAGREE_129214,LD2203525405,151697,UPDATE_INSTALLMENT,26890,76492.23,26,YES,UPDATE_INSTALLMENT,,2942,2390.38,2024-07-20 00:00:00,APPROVED,2024-07-23 00:00:00,,,,32,2390.38,7,2024
MRE_AR_3624,MMOEI_1975606985,MSZHP_35207,MAGREE_28789,LD1524595833,13328,UPDATE_INSTALLMENT,22125,129417.75,38,YES,UPDATE_INSTALLMENT,,3402,1023,2024-07-22 00:00:00,APPROVED,2024-07-23 00:00:00,,,,0,1023,7,2024
MRE_AR_3625,MMOEI_1982610466,MSZHP_47219,MAGREE_29691,LD1524506511,13632,UPDATE_INSTALLMENT,32872,31108,11,YES,UPDATE_INSTALLMENT,,2828,2828,2024-07-22 00:00:00,APPROVED,2024-07-24 00:00:00,,,,11,2828,7,2024
MRE_AR_3626,MMOEI_19823044686,MSZHP_53813,MAGREE_32755,LD1524503225,17514,UPDATE_INSTALLMENT,36186,205750,50,YES,UPDATE_INSTALLMENT,,4115,3122,2024-07-22 00:00:00,APPROVED,2024-07-23 00:00:00,,,,0,3122,7,2024
MRE_AR_3627,MMOEI_197510134937,MSZHP_46767,MAGREE_85094,LD1524505228,6209,UPDATE_INSTALLMENT,11650,108355,65,YES,UPDATE_INSTALLMENT,,1667,660.7,2024-07-22 00:00:00,APPROVED,2024-07-24 00:00:00,,,,164,660.7,7,2024
MRE_AR_3628,MMOEI_198630125469,MSZHP_107650,MAGREE_44044,LD1524504289,18608,UPDATE_INSTALLMENT,30235,67102,14,YES,UPDATE_INSTALLMENT,,4793,1242.62,2024-07-22 00:00:00,APPROVED,2024-10-23 00:00:00,Bulk Approved by Manager,,,0,1242.62,7,2024
MRE_AR_3629,MMOEI_19877062541,MSZHP_144018,MAGREE_108978,LD1922709331,121892,UPDATE_INSTALLMENT,29180,35608,8,YES,UPDATE_INSTALLMENT,,4451,508.68,2024-07-23 00:00:00,APPROVED,2024-07-24 00:00:00,,,,70,508.68,7,2024
MRE_AR_3630,MMOEI_197820217092,MSZHP_37571,MAGREE_63663,LD1524588555,3927,UPDATE_INSTALLMENT,21580,100026,60,YES,UPDATE_INSTALLMENT,,1667,769.43,2024-07-23 00:00:00,APPROVED,2024-07-23 00:00:00,,,,130,769.43,7,2024
MRE_AR_3631,MMOEI_1986714451,MSZHP_131411,MAGREE_112081,LD1713065065,108720,UPDATE_INSTALLMENT,31560,195030,45,YES,UPDATE_INSTALLMENT,,4334,1732,2024-07-23 00:00:00,APPROVED,2024-07-23 00:00:00,,,,0,1732,7,2024
MRE_AR_3632,MMOEI_19744016240,MSZHP_41501,MAGREE_132225,LD1524591981,7795,UPDATE_INSTALLMENT,19542,5416,2,YES,UPDATE_INSTALLMENT,,2708,541.6,2024-07-23 00:00:00,APPROVED,2024-07-23 00:00:00,,,,10,541.6,7,2024
MRE_AR_3633,MMOEI_19866061476,MSZHP_153698,MAGREE_116717,LD2032411055,139240,UPDATE_INSTALLMENT,51390,30540,4,YES,UPDATE_INSTALLMENT,,7635,500.65,2024-07-23 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,61,500.65,7,2024
MRE_AR_3635,MMOEI_19855018979,MSZHP_144645,MAGREE_47133,LD1816944220,115712,UPDATE_INSTALLMENT,29453,99000,22,YES,UPDATE_INSTALLMENT,,4500,1237.5,2024-07-23 00:00:00,APPROVED,2024-07-25 00:00:00,,,,80,1237.5,7,2024
MRE_AR_3636,MMOEI_19906033098,MSZHP_143899,MAGREE_106872,LD1834391218,118343,UPDATE_INSTALLMENT,16915,75152,28,YES,UPDATE_INSTALLMENT,,2684,695.85,2024-07-23 00:00:00,APPROVED,2024-07-24 00:00:00,,,,108,695.85,7,2024
MRE_AR_3638,MMOEI_19897041384,MSZHP_135846,MAGREE_114829,LD1712433006,108626,UPDATE_INSTALLMENT,27430,173462,43,YES,UPDATE_INSTALLMENT,,4034,1300,2024-07-23 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,0,1300,7,2024
MRE_AR_3639,MMOEI_1991625556,MSZHP_105877,MAGREE_36639,LD1601285364,102609,UPDATE_INSTALLMENT,30500,78318,18,YES,UPDATE_INSTALLMENT,,4351,1103.07,2024-07-24 00:00:00,APPROVED,2024-07-25 00:00:00,,,,0,1103.07,7,2024
MRE_AR_3641,MMOEI_1989616708,MSZHP_90040,MAGREE_37511,LD1614325409,104136,UPDATE_INSTALLMENT,26000,63216,16,YES,UPDATE_INSTALLMENT,,3951,1170.66,2024-07-24 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,54,1170.66,8,2024
MRE_AR_3643,MMOEI_19864019426,MSZHP_133743,MAGREE_41288,LD1707510231,107845,UPDATE_INSTALLMENT,31060,28007,7,YES,UPDATE_INSTALLMENT,,4001,1166.95,2024-07-25 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,24,1166.95,7,2024
MRE_AR_3644,MMOEI_19874018818,MSZHP_90597,MAGREE_37562,LD1618155511,104519,UPDATE_INSTALLMENT,29263.6,4404,2,YES,UPDATE_INSTALLMENT,,2202,550.5,2024-07-25 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,8,550.5,7,2024
MRE_AR_3649,MMOEI_19946191173,MSZHP_147235,MAGREE_107191,LD1901687508,118949,UPDATE_INSTALLMENT,29050,45090,10,YES,UPDATE_INSTALLMENT,,4509,1288.28,2024-07-26 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,35,1288.28,8,2024
MRE_AR_3650,MMOEI_19827021523,MSZHP_116598,MAGREE_28712,LD1524570064,14182,TRANSFER_ARREARS,18900,50479,11,YES,TRANSFER_ARREARS,,4589,0,2024-07-26 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3651,MMOEI_19876171146,MSZHP_151384,MAGREE_110485,LD1926987068,122560,TRANSFER_ARREARS,35390,42040,5,YES,TRANSFER_ARREARS,,8408,0,2024-07-29 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3652,MMOEI_19002018173,MSZHP_53459,MAGREE_50402,LD1524586857,2035,UPDATE_INSTALLMENT,34000,11670,7,YES,UPDATE_INSTALLMENT,,1667,583.5,2024-07-29 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,20,583.5,7,2024
MRE_AR_3654,MMOEI_198920123129,MSZHP_155459,MAGREE_116927,LD2028610885,137962,UPDATE_INSTALLMENT,28720,110032,23,YES,UPDATE_INSTALLMENT,,4784,1410.66,2024-07-29 00:00:00,APPROVED,2024-08-09 00:00:00,Bulk Approved by Manager,,,78,1410.66,8,2024
MRE_AR_3655,MMOEI_19906025886,MSZHP_133599,MAGREE_117435,LD1716535837,109205,UPDATE_INSTALLMENT,22000,33408,12,YES,UPDATE_INSTALLMENT,,2784,502,2024-07-30 00:00:00,APPROVED,2024-09-07 00:00:00,Bulk Approved by Manager,,,61,502,8,2024
MRE_AR_3656,MMOEI_197920224333,MSZHP_157498,MAGREE_116928,LD2029396004,138358,TRANSFER_ARREARS,12700,58089,17,YES,TRANSFER_ARREARS,,3417,0,2024-07-30 00:00:00,APPROVED,2024-08-09 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3657,MMOEI_198640110027,MSZHP_108075,MAGREE_45300,LD1816278043,106000,UPDATE_INSTALLMENT,22900,2667,1,YES,UPDATE_INSTALLMENT,,2667,533.4,2024-07-30 00:00:00,APPROVED,2024-08-09 00:00:00,Bulk Approved by Manager,,,5,533.4,8,2024
MRE_AR_3658,MMOEI_19804016799,MSZHP_128199,MAGREE_37536,LD1524503607,17918,UPDATE_INSTALLMENT,23712.8,9423,3,YES,UPDATE_INSTALLMENT,,3141,1177.88,2024-07-30 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,8,1177.88,8,2024
MRE_AR_3659,MMOEI_19836025445,MSZHP_141203,MAGREE_45244,LD1815052830,115521,UPDATE_INSTALLMENT,26948,39120,8,YES,UPDATE_INSTALLMENT,,4890,495.18,2024-07-30 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,79,495.18,8,2024
MRE_AR_3660,MMOEI_199340110770,MSZHP_146584,MAGREE_108805,LD1725582863,110696,UPDATE_INSTALLMENT,37000,66906,18,YES,UPDATE_INSTALLMENT,,3717,2787.75,2024-07-31 00:00:00,APPROVED,2024-08-09 00:00:00,Bulk Approved by Manager,,,24,2787.75,8,2024
MRE_AR_3665,MMOEI_19833045161,MSZHP_128084,MAGREE_40832,LD1629341208,105847,UPDATE_INSTALLMENT,41730,13177,3,YES,UPDATE_INSTALLMENT,,4393,1013.61,2024-07-31 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,13,1013.61,8,2024
MRE_AR_3666,MMOEI_19926041458,MSZHP_136135,MAGREE_41578,LD1713433164,108767,TRANSFER_ARREARS,19200,18103.61,5,YES,TRANSFER_ARREARS,,3759,0,2024-08-01 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3667,MMOEI_1992616796,MSZHP_158251,MAGREE_126050,LD2132018254,150102,UPDATE_INSTALLMENT,19000,10348,4,YES,UPDATE_INSTALLMENT,,2587,517.4,2024-08-01 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,20,517.4,8,2024
MRE_AR_3672,MMOEI_19795017787,MSZHP_149120,MAGREE_112529,LD2016766720,131804,UPDATE_INSTALLMENT,24770,79020,18,YES,UPDATE_INSTALLMENT,,4390,560.42,2024-08-01 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,141,560.42,8,2024
MRE_AR_3673,MMOEI_19854018248,MSZHP_155351,MAGREE_117242,LD2028739443,15527,UPDATE_INSTALLMENT,35942,33306,6,YES,UPDATE_INSTALLMENT,,5551,1586,2024-08-01 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,21,1586,8,2024
MRE_AR_3674,MMOEI_19853046081,MSZHP_141546,MAGREE_47140,LD1826790904,117279,UPDATE_INSTALLMENT,30055,29808,6,YES,UPDATE_INSTALLMENT,,4968,1027.86,2024-08-02 00:00:00,APPROVED,2024-08-06 00:00:00,Bulk Approved by Manager,,,29,1027.86,8,2024
MRE_AR_3675,MMOEI_19966018540,MSZHP_187424,MAGREE_133962,LD2406439398,161754,UPDATE_INSTALLMENT,32852,16701,3,YES,UPDATE_INSTALLMENT,,5567,982.41,2024-08-02 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,17,982.41,8,2024
MRE_AR_3676,MMOEI_1989714491,MSZHP_141037,MAGREE_43852,LD1804364766,113694,UPDATE_INSTALLMENT,31000,57510,15,YES,UPDATE_INSTALLMENT,,3834,500.08,2024-08-02 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,115,500.08,8,2024
MRE_AR_3677,MMOEI_199430127941,MSZHP_154507,MAGREE_110863,LD2005012536,125821,UPDATE_INSTALLMENT,21000,135825.75,40,YES,UPDATE_INSTALLMENT,,3417,780.6,2024-08-02 00:00:00,APPROVED,2024-09-10 00:00:00,Bulk Approved by Manager,,,174,780.6,8,2024
MRE_AR_3679,MMOEI_19906111082,MSZHP_145153,MAGREE_107736,LD1910189278,120178,TRANSFER_ARREARS,1,3334,1,YES,TRANSFER_ARREARS,,3334,0,2024-08-04 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3680,MMOEI_198840110821,MSZHP_155271,MAGREE_117168,LD2028605004,110268,TRANSFER_ARREARS,36400,74556,19,YES,TRANSFER_ARREARS,,3924,0,2024-08-05 00:00:00,APPROVED,2024-08-07 00:00:00,Bulk Approved by Manager,,,0,0,8,2024
MRE_AR_3681,MMOEI_19907073258,MSZHP_129816,MAGREE_43804,LD1806043020,114042,UPDATE_INSTALLMENT,24821,98532,51,YES,UPDATE_INSTALLMENT,,1932,500.16,2024-08-05 00:00:00,APPROVED,2024-08-20 00:00:00,Bulk Approved by Manager,,,197,500.16,8,2024
MRE_AR_3682,MMOEI_19736024602,MSZHP_169647,MAGREE_131795,LD2224393709,154109,UPDATE_INSTALLMENT,23750,8697,3,YES,UPDATE_INSTALLMENT,,2899,1449.5,2024-08-05 00:00:00,APPROVED,2024-08-12 00:00:00,Bulk Approved by Manager,,,6,1449.5,8,2024
